,close,date,high,low,open,volume
0,60.315,1995-12-19 00:00:00,60.315,59.511,59.622,944300.0
1,60.381,1995-12-20 00:00:00,60.457,60.056,60.315,2188500.0
2,59.863,1995-12-21 00:00:00,60.483,59.858,60.381,1768500.0
3,59.399,1995-12-22 00:00:00,59.953,59.374,59.863,508600.0
4,59.78,1995-12-27 00:00:00,59.797,59.286,59.362,454400.0
5,59.48,1995-12-28 00:00:00,59.834,59.477,59.769,534300.0
6,59.481,1995-12-29 00:00:00,59.973,59.286,59.48,605700.0
7,58.969,1996-01-02 00:00:00,59.789,58.87,59.481,269500.0
8,59.803,1996-01-03 00:00:00,59.803,58.941,58.969,1535900.0
9,60.506,1996-01-04 00:00:00,60.506,59.721,59.803,1240600.0
10,60.947,1996-01-05 00:00:00,60.997,60.469,60.541,2846300.0
11,60.639,1996-01-08 00:00:00,60.991,60.511,60.947,1584400.0
12,60.999,1996-01-09 00:00:00,61.024,60.626,60.639,1227500.0
13,60.959,1996-01-10 00:00:00,61.017,60.827,60.999,1675800.0
14,61.008,1996-01-11 00:00:00,61.022,60.63,60.959,788900.0
15,60.847,1996-01-12 00:00:00,61.017,60.795,61.008,3425300.0
16,60.905,1996-01-15 00:00:00,61.075,60.847,60.847,1959100.0
17,61.206,1996-01-16 00:00:00,61.206,60.839,60.905,3093300.0
18,60.964,1996-01-17 00:00:00,61.206,60.222,61.206,856500.0
19,60.979,1996-01-18 00:00:00,61.181,60.964,60.964,990200.0
20,61.417,1996-01-19 00:00:00,61.532,60.957,60.979,1315800.0
21,61.007,1996-01-22 00:00:00,61.44,61.007,61.417,2139200.0
22,61.032,1996-01-23 00:00:00,61.063,60.817,61.007,1217800.0
23,61.003,1996-01-24 00:00:00,61.078,60.825,61.078,1937400.0
24,61.022,1996-01-25 00:00:00,61.185,60.457,60.457,1838000.0
25,61.395,1996-01-26 00:00:00,61.395,60.973,61.022,2492600.0
26,61.555,1996-01-29 00:00:00,61.761,61.395,61.507,706100.0
27,61.195,1996-01-30 00:00:00,61.555,61.158,61.555,1861600.0
