date,open,high,low,close,volume
 2004-01-02,997,1021.57,993.89,1011.35,8064652
 2004-01-05,1008.28,1060.9,1008.28,1060.8,14468180
 2004-01-06,1059.14,1086.69,1059.09,1075.66,16991334
 2004-01-07,1075.56,1095.84,1070.98,1086.3,13729419
 2004-01-08,1087.68,1108.29,1082.51,1102.66,10780427
 2004-01-09,1105.77,1115.46,1079.07,1081.79,13467442
 2004-01-12,1081.81,1117.51,1079.77,1116.8,10233943
 2004-01-13,1120.15,1123.66,1089.63,1102.34,9837189
 2004-01-14,1101.44,1101.67,1076.87,1079.72,7120499
 2004-01-15,1078.53,1088.67,1070.73,1073.98,6179207
 2004-01-16,1076.64,1087.82,1067.85,1083.65,7174167
 2004-01-29,1086.66,1101.03,1084.45,1100.6,5791230
 2004-01-30,1102.17,1103.7,1066.44,1067.55,7761118
 2004-02-02,1107.49,1116.31,1069.97,1091.73,15432922
 2004-02-03,1091.86,1103.24,1084.39,1102.95,8411107
 2004-02-04,1104.74,1130.14,1104.74,1128.44,10534990
 2004-02-05,1135.62,1136.42,1118.17,1127.9,9774314
 2004-02-06,1125.49,1139.09,1108.91,1122.08,11140337
 2004-02-09,1122.29,1134.91,1122.28,1134.61,8598305
 2004-02-10,1137.72,1141.99,1116.93,1120.96,8662780
 2004-02-11,1121.81,1123.77,1100.24,1110.06,9246320
 2004-02-12,1110.83,1122.48,1092.29,1094.11,9581597
 2004-02-13,1094,1105.82,1088.86,1096.36,6904821
 2004-02-16,1098.86,1124.35,1098.86,1123.75,7623410
 2004-02-17,1127.1,1132.71,1121.28,1123.62,8815897
 2004-02-18,1123.7,1136.53,1119.63,1129.28,8093711
 2004-02-19,1130.4,1138.08,1119.67,1122.38,7130805
 2004-02-20,1122.93,1125.37,1112.94,1124.66,5988759
 2004-02-23,1126.23,1129.52,1092.01,1093.14,8802509
 2004-02-24,1090.25,1095.94,1072.33,1093.1,8449382
 2004-02-25,1094.43,1104.35,1067.13,1070.36,8064055
 2004-02-26,1068.13,1080.23,1061.2,1079.9,8100890
 2004-02-27,1081.71,1090.89,1079.93,1088.72,7293069
 2004-03-01,1089.65,1095.23,1076.08,1094.24,6441715
 2004-03-02,1096.1,1099.71,1086.72,1093.39,5577318
 2004-03-03,1093.36,1093.74,1067.94,1072.64,5214819
 2004-03-04,1070.9,1079.27,1061.89,1078.35,4810433
 2004-03-05,1080.34,1083.14,1070.3,1071.58,3365027
 2004-03-08,1070.11,1075.75,1056.04,1057.1,4599849
 2004-03-09,1057.36,1075.22,1056.88,1061.16,6918021
 2004-03-10,1062.98,1091.35,1062.98,1091.1,6113973
 2004-03-11,1092.74,1102.22,1086.55,1095.56,5761791
 2004-03-12,1096.35,1102.13,1088.44,1099.08,5236097
 2004-03-15,1100.4,1134.28,1100.15,1131.68,10252069
 2004-03-16,1136.27,1139.49,1127.85,1135.57,7329359
 2004-03-17,1136.45,1139.28,1124.6,1135.17,5489802
 2004-03-18,1134.93,1141.81,1110.32,1111.85,6869805
 2004-03-19,1110.44,1130.26,1107.1,1129.78,5885994
 2004-03-22,1130.87,1141.81,1126.19,1134.79,5093686
 2004-03-23,1133.99,1134.13,1115.68,1121.33,5587535
 2004-03-24,1120.21,1125.06,1109.33,1115.51,4800139
 2004-03-25,1114.75,1126.19,1108.18,1115.24,4609216
 2004-03-26,1115.49,1118.72,1105.55,1112.78,5394547
 2004-03-29,1112.28,1115.05,1100.43,1101.66,5336270
 2004-03-30,1100.8,1106.01,1093.12,1101.27,4158677
 2004-03-31,1102.29,1113.74,1097.87,1108.54,4247860
 2004-04-01,1109.72,1124.25,1108.91,1123.44,4682707
 2004-04-02,1125.36,1133.44,1122.64,1127.81,5788954
 2004-04-05,1128.51,1129.81,1112.29,1118.27,6259749
 2004-04-06,1117.89,1124.02,1106.6,1123.86,5545980
 2004-04-07,1124.25,1125.63,1116.13,1117.72,4669148
 2004-04-08,1117.12,1118.47,1109.78,1112.84,5758736
 2004-04-09,1113.72,1119.15,1083.33,1088.16,6921966
 2004-04-12,1082.45,1087.48,1071.12,1080.08,5021174
 2004-04-13,1081.05,1087.32,1070.84,1072.73,4958853
 2004-04-14,1072.2,1074.63,1052.92,1065.68,4838037
 2004-04-15,1066.18,1072.24,1053.08,1055.89,3601203
 2004-04-16,1056.8,1071.55,1049.03,1071.23,4437637
 2004-04-19,1072.5,1073.4,1052.5,1054.74,4078683
 2004-04-20,1053.44,1059.42,1045.2,1052.24,3393887
 2004-04-21,1053.38,1061.65,1040.37,1043.53,4492804
 2004-04-22,1042.47,1055.21,1039.35,1050.76,4135646
 2004-04-23,1048.23,1048.27,1032.87,1034.41,3236349
 2004-04-26,1034.04,1041.59,1030.06,1039,2507985
 2004-04-27,1040.92,1045.24,1027.56,1031.22,3599316
 2004-04-28,1028.46,1034.91,1015.87,1029.81,3733428
 2004-04-29,1028.58,1037.75,1015.5,1016.51,4811469
 2004-04-30,1017.64,1029.62,1011.21,1025.95,4781896
 2004-05-10,1028.46,1031.02,993.64,996.16,2797285
 2004-05-11,994.05,1006.17,989.31,1003.9,2133185
 2004-05-12,1004.8,1025.41,1001.97,1025.02,3201941
 2004-05-13,1026.67,1026.82,1016.25,1021,2105181
 2004-05-14,1020.9,1021.31,994.95,997.95,2675898
 2004-05-17,993.14,999.45,980.67,981.74,2975704
 2004-05-18,978.3,989.5,966.06,989.21,5222881
 2004-05-19,989.87,1001.9,981.12,988.92,3852344
 2004-05-20,988.99,1000.27,981.28,985.93,2613295
 2004-05-21,985.93,995.18,985.14,994.45,2583702
 2004-05-24,995.08,997.72,989.21,991.85,2052457
 2004-05-25,991.77,992,977.22,978.59,2311800
 2004-05-26,976.52,986.94,972.41,985,1774624
 2004-05-27,984.58,1006.69,977.73,1003.29,4014932
 2004-05-28,1003.93,1005.88,994.41,995.64,2102533
 2004-05-31,995.83,1003.76,994.68,1001.19,1787673
 2004-06-01,1000.28,1014.21,999.33,1014.17,2904102
 2004-06-02,1014.31,1014.71,999.22,1001.69,2656618
 2004-06-03,1001,1001.14,985.1,986.45,2088334
 2004-06-04,985.55,992.03,981.61,986.22,2090802
 2004-06-07,984.04,984.08,967.64,973.22,2163271
 2004-06-08,971.03,974.65,952.84,954.77,3290360
 2004-06-09,952.19,956.68,938.96,941.3,3092361
 2004-06-10,939.5,951.35,936.64,944.25,2851585
 2004-06-11,947.5,961.57,941.54,942.86,2948907
 2004-06-14,941.04,941.04,919.53,924.59,2891000
 2004-06-15,922.93,948.28,919.96,942.68,3057255
 2004-06-16,943.36,959,933.48,947.16,3362611
 2004-06-17,946.56,948.36,924.79,926.04,2590711
 2004-06-18,922.34,922.34,899.27,910.19,3572027
 2004-06-21,904.95,913.91,899.22,909.05,2125600
 2004-06-22,908.86,924.62,905.94,918.8,2503213
 2004-06-23,918.43,918.43,905.41,912.85,2227283
 2004-06-24,911.36,918.32,905,906.42,2311606
 2004-06-25,904.47,912.88,890.22,891.79,2448648
 2004-06-28,887.16,892.58,880.53,883.76,2246053
 2004-06-29,885.06,901.39,877.32,901.05,3139659
 2004-06-30,900.34,907.37,894.19,897.71,2700638
 2004-07-01,896.38,927.62,896.01,925,4460071
 2004-07-02,924.08,931.42,917.04,926.62,3160892
 2004-07-05,925.37,928.75,919,928.67,3307349
 2004-07-06,928.76,944.29,928.39,931.88,4226025
 2004-07-07,930.68,930.74,921.24,923.86,2119085
 2004-07-08,922.63,927.37,917.47,927.03,2079327
 2004-07-09,927.22,936.92,922.28,923.2,2256253
 2004-07-12,919.79,919.79,901.52,904.55,2528343
 2004-07-13,902.27,909.93,898.08,906.97,2118867
 2004-07-14,907.52,914.71,897.23,912.19,3050080
 2004-07-15,912.92,926.25,909.65,925.68,4554943
 2004-07-16,927.4,948.85,926.43,946.18,8371489
 2004-07-19,946.34,954.16,938.69,947.42,4251248
 2004-07-20,945.73,946.01,934.72,939.22,3715869
 2004-07-21,937.45,943.11,932.28,940.51,2326508
 2004-07-22,940.38,941.76,910.21,913.14,4832675
 2004-07-23,910.21,915.95,901.76,915.04,4391591
 2004-07-26,910.31,914.24,899.64,903.75,2626175
 2004-07-27,902.9,909.44,896.24,903.32,2956938
 2004-07-28,904.29,914.04,891.72,906.05,3524551
 2004-07-29,905.67,918.86,905.54,918.79,4066012
 2004-07-30,919.94,920.52,905.63,906.27,3201300
 2004-08-02,901.81,905.9,897.61,900.02,1996493
 2004-08-03,898.49,905.3,891.76,893.3,2333146
 2004-08-04,893.06,938.23,888.79,923.02,7671835
 2004-08-05,919.84,929.26,907.7,909.08,4403874
 2004-08-06,908.33,920.02,904.55,911.55,3389741
 2004-08-09,909.42,922.94,906.66,920.76,2936670
 2004-08-10,921.7,927.93,918.08,926.54,2537302
 2004-08-11,926.48,926.94,911.86,914.61,2506016
 2004-08-12,909.68,909.68,899.66,907.83,2661774
 2004-08-13,901.26,914.54,898.73,907,3755422
 2004-08-16,905.52,912.12,901.45,904.01,2578844
 2004-08-17,903.78,912.7,898.87,910.86,2079082
 2004-08-18,910.93,922.17,910.41,911.85,2593997
 2004-08-19,911.48,911.48,898.99,903.32,2478489
 2004-08-20,900.85,909.52,896.7,904.83,2524753
 2004-08-23,903.19,903.21,889.03,889.66,2073584
 2004-08-24,887.91,900.31,883.26,897.77,2423679
 2004-08-25,897.65,899.26,892.14,894.37,1545016
 2004-08-26,893.45,895.65,886.43,892.1,1530230
 2004-08-27,891.99,894.89,879.66,883.7,2079712
 2004-08-30,880.65,884.71,876.55,882.05,1639113
 2004-08-31,896.86,908.21,888.37,895.78,2910152
 2004-09-01,894.62,894.62,879.4,880.54,2020124
 2004-09-02,878.63,882.63,867.02,881.57,3159288
 2004-09-03,882.08,884.16,875.38,879.42,1597271
 2004-09-06,878.4,879.27,871.15,874.69,1700447
 2004-09-07,874.1,878.86,869.87,877.77,1597379
 2004-09-08,877.14,877.75,858.86,864.59,3834097
 2004-09-09,862.36,862.54,847.07,848.46,2960520
 2004-09-10,846.38,852.65,839.93,851.97,1800976
 2004-09-13,850.22,850.22,833.09,834.1,1863476
 2004-09-14,838.55,864.66,838.55,860.1,3962947
 2004-09-15,862.57,905.63,859.89,892.77,8520692
 2004-09-16,899.9,909.91,893.38,903.4,6511723
 2004-09-17,905.57,932.82,901.65,932.32,9875806
 2004-09-20,939.42,965.29,938.46,965.11,13134290
 2004-09-21,967.56,967.78,947.78,955,9068592
 2004-09-22,951.84,957.47,929.85,933.1,9021499
 2004-09-23,931.67,967.76,926.37,967.32,6197820
 2004-09-24,975.12,991.73,950.34,951.09,13635412
 2004-09-27,964.02,971.35,940.37,946.14,6380104
 2004-09-28,948.18,954.1,937.3,947.77,4336172
 2004-09-29,948.51,950.99,934.95,936.46,3887717
 2004-09-30,936.38,938.69,920.54,924.35,4317368
 2004-10-08,922.8,936.24,904.98,936.01,4731583
 2004-10-11,936.48,938.64,920.6,923.22,6302681
 2004-10-12,920.78,921.42,900.19,902.72,5108732
 2004-10-13,901.27,909.13,894.67,901.97,4251093
 2004-10-14,902.47,903.48,874.7,876.82,4972227
 2004-10-15,873.76,884.78,867.3,879.72,4002423
 2004-10-18,880.27,887.64,869.04,882.66,2558552
 2004-10-19,885.38,901.29,882.85,884.93,3456122
 2004-10-20,884.54,884.54,867.6,879.39,3347707
 2004-10-21,879.66,885.56,861.61,864.31,6055731
 2004-10-22,864.38,881.19,858.6,878.74,5223963
 2004-10-25,886.05,893.11,864.42,865.65,5931402
 2004-10-26,864.43,875.96,851.45,875.85,5815649
 2004-10-27,876.98,885.1,866.56,884.85,7450793
 2004-10-28,885.41,892.78,879.47,882.91,5923453
 2004-10-29,867.57,881.24,860.68,870.79,6156771
 2004-11-01,869.17,875.43,862.42,862.83,3896209
 2004-11-02,861.96,865.19,853.39,862.25,3505454
 2004-11-03,864.36,879.06,862.05,877.53,4218236
 2004-11-04,877.76,885.61,858.14,860.81,4641808
 2004-11-05,864.71,870.06,857.46,862.26,3029204
 2004-11-08,860.63,866.15,853.31,864.34,1998289
 2004-11-09,864.89,871.22,860.28,864.57,1788275
 2004-11-10,867.1,904.27,860.96,897.77,8588036
 2004-11-11,900.34,914.36,893.3,894.11,8506183
 2004-11-12,893.17,902.98,890.35,898.17,4457515
 2004-11-15,900.66,909.55,899.63,906.98,3977228
 2004-11-16,908.49,911.1,901.11,906.73,3617668
 2004-11-17,906.3,906.88,892.93,896.1,2814596
 2004-11-18,894.32,901.22,893.48,900.82,2569917
 2004-11-19,902.48,907.57,898.24,906.99,3370416
 2004-11-22,907.05,910.05,901.67,905.84,3468375
 2004-11-23,905.79,905.79,892.65,893.28,3242435
 2004-11-24,893.39,902.69,888.21,889.12,3688191
 2004-11-25,889.43,893.89,883.69,890.78,3499111
 2004-11-26,890.38,893.46,888.21,889.08,2130382
 2004-11-29,887.76,889.29,877.98,879.26,2315849
