date,open,high,low,close,volume
 2006-05-18,1322.65,1340.52,1301.11,1331.2,52056364
 2006-05-19,1334.07,1371.22,1329.32,1366.1,67123872
 2006-05-22,1366.32,1387.57,1360.35,1373.67,66262172
 2006-05-23,1365.1,1365.1,1316.55,1317.65,56872388
 2006-05-24,1325.68,1351.31,1277.33,1308.24,51176632
 2006-05-25,1304.69,1316.47,1285.73,1307.7,34046436
 2006-05-26,1312.24,1331.45,1309.46,1331.02,36385664
 2006-05-29,1339.9,1366.84,1330.63,1366.29,44480012
 2006-05-30,1375.3,1384.68,1360.55,1378.76,44761028
 2006-05-31,1377.45,1386.94,1355.01,1365.45,47335884
 2006-06-01,1364.18,1403.27,1362.94,1402.88,53493452
 2006-06-02,1406.62,1411.78,1382,1390.12,64109160
 2006-06-05,1391.46,1403.3,1362.72,1403.16,55101820
 2006-06-06,1400.27,1413.11,1391.9,1399.14,46835280
 2006-06-07,1398.18,1398.18,1319.7,1320.23,52047648
 2006-06-08,1309.07,1331.89,1286.9,1325.98,45677508
 2006-06-09,1320.81,1329.83,1293.05,1294.19,37392624
 2006-06-12,1283.83,1308.12,1275.4,1297.67,25033332
 2006-06-13,1296.41,1312.13,1284.62,1298.28,27823032
 2006-06-14,1291.69,1291.69,1269.52,1283.88,28801660
 2006-06-15,1283.72,1300.11,1280.5,1285.39,23241302
 2006-06-16,1290,1318.02,1290,1318.01,28408032
 2006-06-19,1306.26,1341.99,1294.9,1334.89,30726258
 2006-06-20,1333.62,1341.24,1323.78,1338.22,27797058
 2006-06-21,1336.84,1347,1320.41,1333.53,32445480
 2006-06-22,1331.93,1341.73,1326.15,1331.55,25953156
 2006-06-23,1329.11,1340.27,1319.51,1339.45,25651644
 2006-06-26,1341.61,1363.57,1341.61,1363.41,29595920
 2006-06-27,1365.04,1368.41,1354.09,1363.9,26454734
 2006-06-28,1361.79,1366.34,1353.63,1362.89,25791656
 2006-06-29,1365.25,1395.24,1365.25,1395.12,42439200
 2006-06-30,1402.59,1408.79,1384.99,1393.96,38396744
 2006-07-03,1398.74,1420.33,1393.92,1420.33,38297384
 2006-07-04,1423.08,1426.1,1401.15,1411.01,42749804
 2006-07-05,1409.9,1409.9,1377.22,1393.01,33446004
 2006-07-06,1391.64,1418.76,1390.19,1418.68,32480734
 2006-07-07,1423.72,1426.4,1405.99,1410.43,33556176
 2006-07-10,1410.5,1413.58,1397.44,1412.12,27607368
 2006-07-11,1414.14,1418.82,1406.5,1418.57,28537380
 2006-07-12,1419.07,1430.94,1416.74,1419.2,36293416
 2006-07-13,1415.88,1418.14,1344.16,1346.09,48970672
 2006-07-14,1333.74,1367.74,1327.59,1357.13,32659104
 2006-07-17,1354.14,1372.25,1348.43,1372.25,24205552
 2006-07-18,1370.9,1373.59,1359.91,1373.42,22724544
 2006-07-19,1370.29,1370.29,1330.28,1336.64,25227648
 2006-07-20,1335.41,1346.85,1329.18,1345.19,18450620
 2006-07-21,1344.6,1357.34,1344.57,1356.03,20393648
 2006-07-24,1340.28,1359.56,1327.9,1358.12,19966190
 2006-07-25,1359.32,1378.84,1359.32,1374.17,22023508
 2006-07-26,1377.78,1380.8,1367.05,1371.3,19633442
 2006-07-27,1370.75,1379.25,1347.29,1355.55,23818756
 2006-07-28,1354.92,1359.74,1327.66,1341.39,21557504
 2006-07-31,1338.04,1338.04,1293.53,1294.33,22181212
 2006-08-01,1292.71,1302.89,1278.54,1282.06,17443888
 2006-08-02,1281.89,1288.61,1258.01,1275.09,17813284
 2006-08-03,1277.63,1281.79,1261.69,1271.74,12940473
 2006-08-04,1272.36,1278.25,1239.38,1241.91,16053628
 2006-08-07,1233.49,1241.85,1221.99,1224.1,15116519
 2006-08-08,1225.04,1252.39,1225.04,1252.39,14250481
 2006-08-09,1254.37,1258.21,1245.39,1251.3,12859474
 2006-08-10,1251.16,1271.47,1251.08,1271.47,17699006
 2006-08-11,1273.27,1277.97,1265.52,1275.65,15303227
 2006-08-14,1275.14,1279.31,1241.95,1245.72,16444469
 2006-08-15,1243.16,1265.86,1239.91,1265.86,14319360
 2006-08-16,1266.82,1283.57,1262.54,1283.57,20802744
 2006-08-17,1280.28,1280.28,1263.93,1271.63,15457904
 2006-08-18,1270.22,1280.83,1265.82,1267.87,13964524
 2006-08-21,1235.43,1270.67,1229.17,1270.56,15064766
 2006-08-22,1270.1,1289.02,1269.1,1285.27,17200942
 2006-08-23,1284.82,1294.82,1282.84,1285.68,19092876
 2006-08-24,1284.83,1292.4,1274.56,1292.4,15081306
 2006-08-25,1293.5,1301.75,1292.45,1295.44,18557936
 2006-08-28,1298.46,1325.89,1298.36,1325.89,26183290
 2006-08-29,1328.61,1349.2,1327,1330.16,31766376
 2006-08-30,1328.37,1336.39,1319.82,1334.67,21139948
 2006-08-31,1335.59,1342.79,1331.29,1338.69,23188274
 2006-09-01,1339.31,1340.13,1314.57,1318.1,25033688
 2006-09-04,1315.71,1337.24,1315.61,1337.24,21095340
 2006-09-05,1339.59,1345.71,1334.72,1340.68,26868110
 2006-09-06,1341.4,1346.37,1331.85,1346.37,23153112
 2006-09-07,1348.17,1348.28,1323.98,1328.38,21886448
 2006-09-08,1327.56,1334.73,1326.25,1332.15,17230272
 2006-09-11,1331.89,1338.76,1319.21,1338.76,20947266
 2006-09-12,1338.81,1350.53,1337.3,1347.64,27301892
 2006-09-13,1348.85,1356.86,1337.46,1338.39,32821192
 2006-09-14,1338.35,1345.59,1323.8,1338.28,22217284
 2006-09-15,1338.41,1362.4,1338.14,1362.32,36057148
 2006-09-18,1367.65,1375.58,1362.14,1375.56,31454852
 2006-09-19,1377.72,1385.62,1371.43,1378.31,26648300
 2006-09-20,1376.12,1381.81,1365.72,1378.46,23445880
 2006-09-21,1378.46,1390.62,1378.46,1387.37,26094120
 2006-09-22,1389.87,1393.53,1373.94,1374.85,28265042
 2006-09-25,1372.81,1383.77,1361.61,1372.4,24584780
 2006-09-26,1370.86,1371.58,1351.18,1357.65,19703278
 2006-09-27,1357.28,1371.12,1355.39,1371.12,17580324
 2006-09-28,1372.13,1389.56,1369.4,1387,21687792
 2006-09-29,1389.07,1405.56,1389.04,1403.27,27166742
 2006-10-09,1420.36,1436.07,1418.21,1436.07,39191864
 2006-10-10,1437.69,1443.5,1426.97,1437.24,38400488
 2006-10-11,1436.68,1440.21,1421.81,1435.91,31617988
 2006-10-12,1436.2,1438.8,1423.63,1426.5,37956236
 2006-10-13,1424.3,1436.1,1420.96,1430.88,28295156
 2006-10-16,1432.31,1434.53,1415.49,1418.52,28492186
 2006-10-17,1416.95,1426.29,1410.67,1414.45,24224404
 2006-10-18,1413.91,1437.59,1413.55,1437.59,24290308
 2006-10-19,1438.84,1445.62,1433.94,1439.38,23820268
 2006-10-20,1440.67,1447.95,1436.65,1440.18,26560144
 2006-10-23,1439.54,1444.92,1403.01,1408.71,28950376
 2006-10-24,1408.58,1440.05,1408.58,1440.05,26189972
 2006-10-25,1443.11,1459.73,1434.81,1446.82,32204896
 2006-10-26,1447.09,1457.37,1435.28,1456.09,38466360
 2006-10-27,1455.98,1460.45,1433.35,1439.05,37379304
 2006-10-30,1436.66,1446.24,1428.33,1446.24,35320452
 2006-10-31,1447.06,1464.48,1447.06,1464.47,36952284
 2006-11-01,1465.67,1479.41,1461.32,1479.41,38926924
 2006-11-02,1480.55,1480.55,1464.6,1479.66,42373136
 2006-11-03,1481.58,1497.47,1480.77,1488.29,39372028
 2006-11-06,1477.44,1507.97,1472,1507.89,42033512
 2006-11-07,1512.65,1516.8,1491.33,1516.1,43038328
 2006-11-08,1512.36,1513.04,1497.01,1498.17,28722404
 2006-11-09,1491.8,1527.38,1489.2,1524.71,34030132
 2006-11-10,1525.23,1535.2,1493.2,1504.06,53922868
 2006-11-13,1498.06,1512.95,1465.63,1475.78,41653300
 2006-11-14,1475.44,1493.88,1453.26,1493.78,36307884
 2006-11-15,1494.11,1534.85,1490.87,1534.76,40589216
 2006-11-16,1540.26,1558.41,1531.29,1533.29,57760948
 2006-11-17,1528.01,1562.24,1521.55,1562.08,44446192
 2006-11-20,1567.34,1593.19,1567.34,1593.16,53412360
 2006-11-21,1591.47,1612.46,1568.95,1612.25,48601840
 2006-11-22,1610.05,1639.41,1600.38,1624.03,57065496
 2006-11-23,1623.71,1642.81,1618.04,1634.91,51360680
 2006-11-24,1629.89,1640.75,1611.55,1636.58,49712096
 2006-11-27,1632.66,1651.8,1627.92,1651.8,47267272
 2006-11-28,1649.68,1656.19,1629.82,1644.01,44762916
 2006-11-29,1617.69,1672.91,1604.81,1667.14,45578412
 2006-11-30,1671.67,1714.49,1671.67,1714.36,60216088
 2006-12-01,1719.28,1741.8,1715.79,1729.22,58413580
 2006-12-04,1731.9,1780.8,1731.9,1780.74,71434336
 2006-12-05,1785.44,1811.66,1777.43,1794.23,67202576
 2006-12-06,1794.26,1806.65,1717.72,1779.41,81276704
 2006-12-07,1774.19,1820.72,1770.57,1775.71,80487504
 2006-12-08,1752.77,1772.16,1710,1711.58,66257744
 2006-12-11,1705.91,1790.11,1705.91,1789.92,51335976
 2006-12-12,1798.46,1819.8,1772.11,1802.79,57833544
 2006-12-13,1805.42,1813.28,1779.56,1803.86,48004456
 2006-12-14,1807.08,1836.19,1805.2,1836.14,47206228
 2006-12-15,1842.88,1867.78,1832.51,1867.64,49414440
 2006-12-18,1875.01,1918.29,1875.01,1916.11,61892992
 2006-12-19,1924.8,1936.75,1882.54,1921.44,67788936
 2006-12-20,1912.9,1936.8,1893.42,1936.55,56348504
 2006-12-21,1935.78,1945.47,1905.72,1908.98,60225164
 2006-12-22,1896.48,1918.49,1880.57,1895.64,46230500
 2006-12-25,1898.82,1957.47,1898.82,1939.1,56251744
 2006-12-26,1941.8,1959.98,1914.97,1938.24,56967384
 2006-12-27,1940.41,1983.11,1939.55,1982.88,56005648
 2006-12-28,1988.02,2010.37,1964.97,1979.93,63192832
 2006-12-29,1991.88,2052.86,1991.88,2041.05,73851944
 2007-01-04,2073.25,2139.49,2054.24,2067.09,106719704
 2007-01-05,2051.15,2083.4,2030.76,2072.88,92743448
 2007-01-08,2072,2131.74,2071.72,2131.56,84767912
 2007-01-09,2137.49,2201.36,2128.06,2200.09,81577632
 2007-01-10,2210.76,2255.97,2194.77,2255.97,84904976
 2007-01-11,2257.01,2289.95,2224.37,2231.63,86276544
 2007-01-12,2215.86,2249.54,2159.77,2173.75,76525720
 2007-01-15,2170.94,2287.68,2170.94,2287.34,66403096
 2007-01-16,2310.96,2354.43,2297.24,2353.87,76364256
 2007-01-17,2360.41,2393.22,2266.34,2308.93,89015536
 2007-01-18,2292.17,2325.53,2240.21,2317.09,78648608
 2007-01-19,2320.87,2396.09,2320.87,2396.09,83334024
 2007-01-22,2424.81,2491.71,2424.81,2491.31,93892992
 2007-01-23,2508.26,2516.59,2415.11,2508.13,102337616
 2007-01-24,2508.52,2556.1,2489.93,2536.43,84433696
 2007-01-25,2512.46,2529.43,2449.05,2452.83,81055152
 2007-01-26,2415.75,2524.24,2356.98,2512.92,78654008
 2007-01-29,2529.94,2582.41,2521.5,2576.92,85452088
