date,open,high,low,close,volume
 2009-11-04,3714.69,3749.52,3690.95,3733.68,58347368
 2009-11-05,3734.42,3751.82,3700.4,3742.62,48096636
 2009-11-06,3764.73,3793.96,3752.23,3764.63,57847984
 2009-11-09,3767.33,3784.75,3737.28,3782.63,47588748
 2009-11-10,3806.61,3823.96,3795.44,3799.94,51118992
 2009-11-11,3793.08,3811.76,3762.36,3796.52,42692540
 2009-11-12,3804.22,3845.59,3798.86,3811.33,45300340
 2009-11-13,3796.28,3839.72,3757.27,3839.72,47199392
 2009-11-16,3865.39,3944.24,3865.39,3944.24,63362280
 2009-11-17,3963.08,3967.83,3928.93,3950.13,55660152
 2009-11-18,3953.64,3972.43,3927.33,3954.78,55481196
 2009-11-19,3962.77,3992.15,3936.09,3992.15,59633720
 2009-11-20,3980.08,4028.48,3958.92,4001.53,60122376
 2009-11-23,4006.78,4052.5,3995.34,4052.5,55984064
 2009-11-24,4066.42,4087.65,3873.58,3888.2,83004400
 2009-11-25,3875.16,4007.18,3854.15,4006.96,64230260
 2009-11-26,4015.63,4037.74,3839.77,3859.09,76189576
 2009-11-27,3797.54,3864.56,3719.74,3742.17,54698416
 2009-11-30,3777.38,3909.92,3777.38,3909.92,46842872
 2009-12-01,3908.9,3992.24,3893.68,3987.86,54919848
 2009-12-02,4004.52,4049.09,3992.63,4035.88,59370880
 2009-12-03,4031.48,4047.33,3993.01,4038.26,54447924
 2009-12-04,4030.41,4075.05,3900.58,4010.72,67231232
 2009-12-07,4018.09,4071.8,4011.75,4067.99,46899008
 2009-12-08,4075.92,4077.46,4007.48,4046.4,49260896
 2009-12-09,4004.18,4036.48,3972.88,3985.88,39267696
 2009-12-10,4007.43,4039.11,3976.62,4012.93,32940700
 2009-12-11,4029.57,4056.84,4004.99,4014.73,33491536
 2009-12-14,4014.61,4023.05,3916.51,4020.24,37209440
 2009-12-15,4004.83,4037.54,3987.48,4001.58,37237600
 2009-12-16,3986.23,4016.7,3956.42,3964.67,29695512
 2009-12-17,3970.65,3986.01,3859.95,3865.07,32928568
 2009-12-18,3826.15,3826.15,3717.16,3721.87,34087168
 2009-12-21,3719.44,3756.53,3701.98,3756.53,23919228
 2009-12-22,3764.8,3768.58,3644.25,3650.2,27973110
 2009-12-23,3647.34,3715.19,3647.34,3707.83,24980234
 2009-12-24,3719.06,3846.01,3713.44,3838.44,33275256
 2009-12-25,3837.34,3871.41,3819.46,3849.43,29143512
 2009-12-28,3859.29,3913.66,3859.29,3912.66,32831022
 2009-12-29,3918.32,3929.08,3869.24,3929.08,33635656
 2009-12-30,3928.79,3949.42,3902.28,3949.42,39477880
 2009-12-31,3946.51,3971.05,3923.86,3971.05,33133552
 2010-01-04,3991.5,3996.57,3950.43,3950.43,34903044
 2010-01-05,3954.09,3970.36,3902.99,3965.58,45913620
 2010-01-06,3962.55,4005.78,3946.96,3960.11,42907100
 2010-01-07,3958.49,3972.54,3861.08,3882.69,45279476
 2010-01-08,3865.76,3907.34,3838.26,3907.2,35367816
 2010-01-11,3971.31,3981.19,3878.26,3898.49,42102764
 2010-01-12,3900.15,3974.67,3865.33,3974.67,47429168
 2010-01-13,3881.24,3956.69,3864.78,3894.44,53509432
 2010-01-14,3900.29,3969.45,3894.61,3967.99,48777508
 2010-01-15,3976.39,4002.69,3955.97,3995.2,42517524
 2010-01-18,3989.63,4042.95,3981.05,4042.29,45256644
 2010-01-19,4051.5,4060.75,4025.95,4039.65,45051648
 2010-01-20,4044.11,4047.12,3885.95,3895.73,53997924
 2010-01-21,3895.73,3919.48,3850.37,3901.82,34796756
 2010-01-22,3854.9,3861.05,3734.67,3798.52,41320640
 2010-01-25,3772.65,3811.86,3750.12,3753.36,27744572
 2010-01-26,3758.74,3774.16,3609.89,3633.89,32182506
 2010-01-27,3632.22,3666.72,3573.22,3605.42,26600068
 2010-01-28,3598.67,3654.66,3578.36,3646.07,25832372
 2010-01-29,3628.73,3711.37,3612.57,3665.17,31723058
 2010-02-01,3662.19,3663.78,3571.98,3618.43,33272548
 2010-02-02,3632.61,3674,3600.22,3600.84,28117276
 2010-02-03,3608.33,3685.68,3514.84,3685.68,37898236
 2010-02-04,3665.86,3724.9,3646.52,3692.73,39880864
 2010-02-05,3611.49,3654.51,3581.55,3611.3,39728664
 2010-02-08,3604.22,3633.49,3589.51,3617.98,25000614
 2010-02-09,3610.23,3638.46,3599.56,3620.98,21405594
 2010-02-10,3647.62,3675.83,3638.61,3675.83,19100732
 2010-02-11,3675.56,3702.5,3667.81,3681.81,18785056
 2010-02-12,3691.68,3721.25,3688.87,3716.96,17913572
 2010-02-22,3715.28,3735.56,3698.28,3703.67,21446680
 2010-02-23,3696.69,3696.69,3629.3,3694.55,25957180
 2010-02-24,3674.02,3766.3,3657.71,3766.3,33203892
 2010-02-25,3776.37,3830.34,3776.37,3828.02,40236032
 2010-02-26,3820.97,3843.36,3806.71,3823.51,35011192
 2010-03-01,3829.33,3869.02,3826.52,3862.78,38065016
 2010-03-02,3866.27,3886.58,3843.43,3860.17,40692496
 2010-03-03,3859.27,3895.73,3839.92,3894.57,42174232
 2010-03-04,3902.91,3920.49,3766.23,3775.43,48058184
 2010-03-05,3774.8,3807.19,3750.31,3782.2,30933432
 2010-03-08,3794.41,3826.51,3783.08,3816.64,27999124
 2010-03-09,3814.88,3851.01,3775.86,3834.33,35018292
 2010-03-10,3832.04,3847.34,3773.86,3790.82,30418304
 2010-03-11,3790.7,3809.89,3743.1,3773.22,26120974
 2010-03-12,3773.12,3779.84,3711.09,3712.86,24119224
 2010-03-15,3707.76,3714.8,3640.81,3655.22,20890668
 2010-03-16,3658.92,3680.26,3635.3,3677.57,18655254
 2010-03-17,3691.21,3771.37,3685.94,3771.37,28735548
 2010-03-18,3779.23,3805.61,3759.27,3775.16,31097512
 2010-03-19,3780.77,3811.42,3759.51,3809.26,31220632
 2010-03-22,3812.66,3823.14,3794.7,3818.18,30375060
 2010-03-23,3820.39,3826.97,3787.19,3797.97,29814304
 2010-03-24,3802.83,3814.84,3794.36,3804.13,30843332
 2010-03-25,3797.6,3797.6,3740.75,3745.14,32358094
 2010-03-26,3741.82,3799.85,3728,3792.4,27321058
 2010-03-29,3809.56,3860.14,3809.56,3859.71,36114304
 2010-03-30,3864.33,3880.86,3851.56,3874.43,30768536
 2010-03-31,3876.03,3877.19,3852.61,3862.36,31566396
 2010-04-01,3865.5,3924.86,3865.5,3924.65,42969256
 2010-04-02,3933.42,3958.45,3932.09,3951.88,44234248
 2010-04-06,3965.72,3975.28,3921.85,3943.78,42168880
 2010-04-07,3941.82,3945.74,3910.66,3935.37,36569540
 2010-04-08,3928.86,3934.7,3892.53,3904.75,39965688
 2010-04-09,3907.59,3951.15,3901.86,3951.15,36185820
 2010-04-12,3962.73,3968.87,3909.5,3934.92,49519824
 2010-04-13,3933.69,3959.69,3849.99,3936.89,52195352
 2010-04-14,3936.43,3969.23,3921.4,3969.23,43274296
 2010-04-15,3968.33,3973.87,3908.75,3938.86,41567336
 2010-04-16,3930.26,3948.56,3890.62,3918.73,33229848
 2010-04-19,3872.1,3872.1,3707.16,3707.3,50038740
 2010-04-20,3703.41,3732.24,3640.12,3713.87,42813492
 2010-04-21,3719.32,3814.55,3717.1,3811.46,47272872
 2010-04-22,3802.52,3837.66,3763.07,3798.64,47699216
 2010-04-23,3790.35,3830.14,3764.98,3780.68,42050960
 2010-04-26,3782.72,3800.68,3757.84,3765,35678588
 2010-04-27,3753.13,3753.13,3612.66,3676.98,39391344
 2010-04-28,3638.81,3703.12,3616.25,3668.68,31078500
 2010-04-29,3686.09,3704.14,3582.18,3582.18,31865890
 2010-04-30,3567.39,3577.61,3470.07,3534.83,32889432
 2010-05-04,3470.61,3547.12,3452.02,3498.23,24967060
 2010-05-05,3461.89,3552.67,3437.36,3552.67,33037840
 2010-05-06,3539.35,3542.84,3404.69,3404.84,34831948
 2010-05-07,3324.62,3401.73,3305.13,3329.55,32328394
 2010-05-10,3329.44,3364.46,3243.06,3314.36,30114044
 2010-05-11,3383.96,3393.16,3233.46,3239.14,31509312
 2010-05-12,3210.38,3264.33,3158.56,3220.85,27760984
 2010-05-13,3222.2,3308.9,3192.13,3308.9,28284708
 2010-05-14,3286.68,3328.04,3268.31,3303.1,26022342
 2010-05-17,3254.49,3256.84,3103.19,3103.19,27588260
 2010-05-18,3090.63,3179.49,3043.24,3166.84,30465172
 2010-05-19,3140.4,3214.87,3111.04,3165.39,26852712
 2010-05-20,3139.33,3217.53,3122.67,3128.16,25764578
 2010-05-21,3044.38,3200.28,3030.93,3200.28,32480156
 2010-05-24,3227.76,3353.36,3227.76,3337.8,43257288
 2010-05-25,3311.28,3325.6,3257.99,3284.44,33399884
 2010-05-26,3276.59,3314.51,3260.53,3286.45,24948406
 2010-05-27,3278.95,3354.08,3238.7,3345.91,31795050
 2010-05-28,3376.79,3387.84,3323.43,3344.28,33406548
 2010-05-31,3328.93,3363.6,3248.55,3248.55,30458524
 2010-06-01,3219.04,3249.46,3144.15,3200.33,27997480
 2010-06-02,3186.28,3235.67,3151.79,3235.67,23192984
 2010-06-03,3251.67,3281.72,3212.31,3212.31,27134726
 2010-06-04,3195.47,3245.2,3187.68,3239.52,23389582
 2010-06-07,3171.75,3219.42,3161.34,3201.93,25717746
 2010-06-08,3196.09,3238.14,3183.43,3221.07,23330952
 2010-06-09,3235.36,3312.88,3222.43,3310.79,34833428
 2010-06-10,3291.32,3327.58,3279.79,3294.92,29199672
 2010-06-11,3310.3,3323.2,3284.14,3287.43,25940046
 2010-06-17,3307.28,3318.19,3255.02,3255.02,21032512
 2010-06-18,3249.57,3260.98,3142.86,3158.22,27678992
 2010-06-21,3151.92,3256.38,3126.8,3256.38,29768416
 2010-06-22,3249.04,3291.71,3241.4,3274.93,27182228
 2010-06-23,3256.89,3288.6,3217.46,3253.22,24668486
 2010-06-24,3249.78,3278.91,3232.98,3255.47,19913520
 2010-06-25,3238.2,3241.53,3174.06,3198.79,19755062
 2010-06-28,3195.74,3209.25,3145.49,3157.5,16924000
 2010-06-29,3158.86,3168.65,2990.88,2990.97,27340554
 2010-06-30,2963.37,2966.12,2921,2946.27,20168152
 2010-07-01,2940.83,2964.59,2897.11,2897.14,18368020
 2010-07-02,2892.11,2904.65,2784.73,2890.99,24326020
