,close,date,high,low,open,volume
0,122.55,1995-12-19 00:00:00,122.996,121.815,122.135,99988100.0
1,123.584,1995-12-20 00:00:00,123.588,122.229,122.444,77235500.0
2,122.566,1995-12-21 00:00:00,123.951,122.47,123.582,85338000.0
3,121.996,1995-12-22 00:00:00,122.603,121.487,122.356,63850800.0
4,119.254,1995-12-25 00:00:00,121.996,119.019,121.256,70682800.0
5,118.24,1995-12-26 00:00:00,119.533,118.042,118.965,77522000.0
6,118.483,1995-12-27 00:00:00,118.68,117.136,118.123,90623600.0
7,116.325,1995-12-28 00:00:00,118.483,116.075,118.017,75008800.0
8,117.017,1995-12-29 00:00:00,117.182,115.676,116.115,75306600.0
9,113.635,1996-01-02 00:00:00,117.017,113.511,116.571,47042100.0
10,113.347,1996-01-03 00:00:00,113.635,112.108,113.209,60267500.0
11,116.058,1996-01-04 00:00:00,116.083,112.935,113.242,119839900.0
12,112.772,1996-01-05 00:00:00,116.748,112.675,116.177,102416500.0
13,112.617,1996-01-08 00:00:00,112.798,111.391,112.26,75243500.0
14,115.726,1996-01-09 00:00:00,115.841,112.555,112.555,108406800.0
15,113.589,1996-01-10 00:00:00,115.726,112.672,115.424,71833200.0
16,113.014,1996-01-11 00:00:00,113.792,112.753,113.338,49365800.0
17,113.739,1996-01-12 00:00:00,114.171,112.675,112.984,43171600.0
18,114.058,1996-01-15 00:00:00,114.058,113.199,113.713,31459700.0
19,113.862,1996-01-16 00:00:00,114.416,113.539,114.087,27345500.0
20,112.314,1996-01-17 00:00:00,113.862,112.036,113.729,48139500.0
21,108.748,1996-01-18 00:00:00,112.314,108.7,112.094,61086400.0
22,109.435,1996-01-19 00:00:00,109.453,107.972,108.631,76779800.0
23,107.933,1996-01-22 00:00:00,109.402,107.634,109.125,45430000.0
24,108.296,1996-01-23 00:00:00,108.448,107.445,107.857,71714900.0
25,108.869,1996-01-24 00:00:00,109.003,108.134,108.347,40908400.0
26,108.611,1996-01-25 00:00:00,112.174,108.505,108.959,82559800.0
27,111.103,1996-01-26 00:00:00,112.462,107.829,108.085,63265400.0
28,111.459,1996-01-29 00:00:00,112.031,110.49,111.234,136589800.0
29,111.944,1996-01-30 00:00:00,112.258,110.93,112.009,93811300.0
30,112.194,1996-01-31 00:00:00,112.345,111.047,111.809,103279400.0
31,112.35,1996-02-01 00:00:00,112.564,111.358,112.116,60809400.0
32,111.272,1996-02-02 00:00:00,112.35,110.558,112.18,64206000.0
33,109.559,1996-02-05 00:00:00,112.161,109.519,111.953,57634000.0
34,108.958,1996-02-06 00:00:00,109.632,108.582,109.413,44892700.0
35,109.07,1996-02-07 00:00:00,109.335,108.749,108.835,24994700.0
36,108.841,1996-02-08 00:00:00,109.226,108.783,109.215,33778300.0
37,109.582,1996-02-09 00:00:00,109.979,108.721,108.721,33197900.0
38,110.034,1996-02-12 00:00:00,110.034,109.286,109.558,32323200.0
39,112.659,1996-02-13 00:00:00,112.976,109.956,110.075,69355500.0
40,111.511,1996-02-14 00:00:00,114.292,111.409,112.806,61490100.0
41,113.014,1996-02-15 00:00:00,113.105,111.373,111.458,43962200.0
42,115.587,1996-02-16 00:00:00,115.614,113.014,113.137,104238200.0
43,123.208,1996-03-04 00:00:00,123.234,115.587,119.259,197288600.0
44,120.093,1996-03-05 00:00:00,123.724,119.244,122.911,150924500.0
45,115.628,1996-03-06 00:00:00,120.093,115.261,119.32,89368200.0
46,117.414,1996-03-07 00:00:00,117.414,115.141,115.141,66933600.0
47,117.164,1996-03-08 00:00:00,117.414,115.581,117.313,148833600.0
48,115.352,1996-03-11 00:00:00,117.108,114.747,116.909,111916100.0
49,114.621,1996-03-12 00:00:00,115.352,113.305,115.086,113840700.0
50,114.754,1996-03-13 00:00:00,114.885,114.02,114.433,198060300.0
51,115.139,1996-03-14 00:00:00,117.281,114.754,115.082,274695300.0
52,115.464,1996-03-15 00:00:00,115.603,114.264,114.906,167842100.0
53,116.018,1996-03-18 00:00:00,116.091,115.067,115.305,113681500.0
54,115.84,1996-03-19 00:00:00,116.905,115.583,115.986,107807500.0
55,116.187,1996-03-20 00:00:00,116.282,115.608,115.724,90396600.0
56,116.613,1996-03-21 00:00:00,117.012,116.166,116.166,98684100.0
57,117.527,1996-03-22 00:00:00,117.535,115.958,116.633,91927000.0
58,118.155,1996-03-25 00:00:00,118.306,117.439,117.439,119160400.0
59,117.081,1996-03-26 00:00:00,118.455,116.962,118.081,118619400.0
60,116.359,1996-03-27 00:00:00,117.081,115.379,116.67,91826500.0
61,115.273,1996-03-28 00:00:00,116.359,115.255,116.228,61384300.0
62,115.366,1996-03-29 00:00:00,115.366,114.292,115.056,96576100.0
63,116.091,1996-04-01 00:00:00,118.521,115.366,117.659,109603300.0
64,114.74,1996-04-02 00:00:00,116.091,114.584,115.848,63452600.0
65,115.154,1996-04-03 00:00:00,115.172,114.511,114.565,48048000.0
66,116.065,1996-04-04 00:00:00,116.107,114.924,115.14,61222400.0
67,118.909,1996-04-05 00:00:00,119.186,116.065,116.149,139061000.0
68,120.317,1996-04-08 00:00:00,120.678,117.969,118.991,172766500.0
69,119.648,1996-04-09 00:00:00,121.53,119.522,119.897,215781900.0
70,120.473,1996-04-10 00:00:00,120.944,119.054,119.372,171571300.0
71,121.925,1996-04-11 00:00:00,121.939,119.918,120.267,134264800.0
72,123.273,1996-04-12 00:00:00,125.565,121.925,122.295,281145400.0
73,124.848,1996-04-15 00:00:00,126.138,123.227,123.227,298164400.0
74,127.94,1996-04-16 00:00:00,127.942,124.773,125.029,258508200.0
75,127.262,1996-04-17 00:00:00,129.019,127.096,128.058,330612000.0
76,132.194,1996-04-18 00:00:00,132.194,126.437,126.733,307392000.0
77,132.658,1996-04-19 00:00:00,134.774,131.166,132.157,509306600.0
78,134.747,1996-04-22 00:00:00,137.802,130.755,132.211,632370900.0
79,140.714,1996-04-23 00:00:00,140.729,134.207,134.31,606138500.0
80,152.823,1996-04-24 00:00:00,152.823,142.498,142.498,1076226800.0
81,144.147,1996-04-25 00:00:00,158.936,143.477,154.709,1202803600.0
