,close,date,high,low,open,volume
0,1907.34,1992-10-06 00:00:00,1912.15,1907.34,1912.15,358000.0
1,1907.34,1992-10-07 00:00:00,1909.14,1904.93,1904.93,132000.0
2,1897.88,1992-10-08 00:00:00,1902.82,1897.88,1902.82,136000.0
3,1871.62,1992-10-09 00:00:00,1899.69,1871.62,1896.07,94000.0
4,1864.75,1992-10-12 00:00:00,1875.23,1864.75,1875.23,200000.0
5,1918.96,1992-10-13 00:00:00,1961.37,1915.41,1957.75,360000.0
6,1888.24,1992-10-14 00:00:00,1922.58,1888.24,1915.47,544000.0
7,1832.59,1992-10-15 00:00:00,1844.15,1829.88,1842.41,1226000.0
8,1826.56,1992-10-16 00:00:00,1836.2,1817.41,1828.25,966000.0
9,1812.83,1992-10-19 00:00:00,1813.91,1809.58,1809.58,366000.0
10,1819.46,1992-10-20 00:00:00,1822.59,1794.64,1799.1,504000.0
11,1818.37,1992-10-21 00:00:00,1823.07,1816.2,1819.82,394000.0
12,1823.91,1992-10-22 00:00:00,1835.6,1819.34,1826.2,504000.0
13,1828.49,1992-10-23 00:00:00,1841.98,1816.87,1820.78,510000.0
14,1801.99,1992-10-26 00:00:00,1818.19,1801.99,1816.44,410000.0
15,1790.0,1992-10-27 00:00:00,1803.74,1788.26,1801.99,380000.0
16,1788.44,1992-10-28 00:00:00,1793.07,1784.34,1788.07,242000.0
17,1778.86,1992-10-29 00:00:00,1786.45,1772.11,1779.34,356000.0
18,1789.22,1992-10-30 00:00:00,1791.03,1771.75,1773.56,362000.0
19,1852.7,1992-11-02 00:00:00,1856.08,1809.1,1809.1,324000.0
20,1842.28,1992-11-03 00:00:00,1852.28,1833.97,1837.95,486000.0
21,1852.04,1992-11-04 00:00:00,1858.91,1836.86,1841.2,536000.0
22,1838.91,1992-11-05 00:00:00,1840.36,1831.08,1832.53,390000.0
23,1834.57,1992-11-06 00:00:00,1837.83,1827.59,1827.59,178000.0
24,1825.42,1992-11-09 00:00:00,1836.8,1825.42,1834.64,144000.0
25,1818.07,1992-11-10 00:00:00,1819.16,1814.46,1815.54,146000.0
26,1819.16,1992-11-11 00:00:00,1820.24,1819.16,1819.16,162000.0
27,1793.19,1992-11-12 00:00:00,1796.69,1793.19,1796.69,114000.0
28,1788.74,1992-11-13 00:00:00,1795.6,1787.53,1794.4,208000.0
29,1725.37,1992-11-16 00:00:00,1743.44,1723.44,1741.51,140000.0
30,1719.71,1992-11-17 00:00:00,1723.57,1719.71,1723.57,264000.0
31,1639.0,1992-11-18 00:00:00,1688.15,1639.0,1688.15,202000.0
32,1621.17,1992-11-19 00:00:00,1632.01,1621.17,1632.01,168000.0
33,1617.68,1992-11-20 00:00:00,1617.68,1612.01,1615.51,170000.0
34,1618.76,1992-11-23 00:00:00,1630.69,1607.92,1630.69,124000.0
35,1617.68,1992-11-24 00:00:00,1617.68,1602.5,1617.68,138000.0
36,1621.05,1992-11-25 00:00:00,1621.05,1607.07,1614.06,142000.0
37,1620.57,1992-11-26 00:00:00,1620.57,1620.57,1620.57,20000.0
38,1612.56,1992-11-27 00:00:00,1616.65,1608.88,1616.65,268000.0
39,1615.51,1992-11-30 00:00:00,1616.59,1609.6,1613.22,418000.0
40,1635.38,1992-12-01 00:00:00,1635.38,1631.05,1632.13,224000.0
41,1663.81,1992-12-02 00:00:00,1669.72,1644.78,1645.99,146000.0
42,1646.17,1992-12-03 00:00:00,1658.45,1642.55,1656.29,10300.0
43,1641.47,1992-12-04 00:00:00,1643.64,1641.47,1643.64,500.0
44,1637.97,1992-12-07 00:00:00,1643.7,1634.48,1641.53,3800.0
45,1630.87,1992-12-08 00:00:00,1630.87,1630.87,1630.87,3000.0
46,1627.25,1992-12-09 00:00:00,1630.08,1627.25,1627.25,2800.0
47,1624.54,1992-12-10 00:00:00,1625.51,1624.54,1625.51,1900.0
48,1619.84,1992-12-11 00:00:00,1625.51,1618.1,1623.76,2500.0
49,1609.06,1992-12-14 00:00:00,1611.23,1607.32,1609.48,1100.0
50,1596.11,1992-12-15 00:00:00,1601.89,1590.09,1595.87,8200.0
51,1596.59,1992-12-16 00:00:00,1600.21,1589.79,1593.4,15500.0
52,1585.87,1992-12-17 00:00:00,1591.66,1584.13,1589.91,11900.0
53,1577.8,1992-12-18 00:00:00,1578.89,1572.44,1576.05,14300.0
54,1560.03,1992-12-21 00:00:00,1571.66,1560.03,1571.66,9800.0
55,1561.48,1992-12-22 00:00:00,1564.31,1553.95,1559.61,16700.0
56,1571.24,1992-12-23 00:00:00,1574.73,1561.12,1563.29,13300.0
57,1569.13,1992-12-24 00:00:00,1569.13,1564.31,1565.21,7000.0
58,1589.43,1992-12-28 00:00:00,1595.33,1572.74,1579.61,14300.0
59,1596.08,1992-12-29 00:00:00,1596.08,1594.67,1594.67,2700.0
60,1601.26,1992-12-30 00:00:00,1606.65,1599.82,1605.21,6100.0
61,1612.13,1992-12-31 00:00:00,1614.3,1610.39,1610.39,12400.0
62,1629.84,1993-01-04 00:00:00,1629.84,1619.27,1620.69,16300.0
63,1624.27,1993-01-05 00:00:00,1637.67,1618.49,1627.83,24700.0
64,1610.03,1993-01-06 00:00:00,1625.78,1608.1,1620.36,23600.0
65,1620.12,1993-01-07 00:00:00,1621.53,1617.1,1618.52,13000.0
66,1719.77,1993-01-08 00:00:00,1720.37,1700.8,1703.39,13600.0
67,1743.35,1993-01-11 00:00:00,1743.35,1740.1,1741.18,9600.0
68,1759.68,1993-01-12 00:00:00,1764.1,1743.11,1750.94,15300.0
69,1719.47,1993-01-13 00:00:00,1731.52,1697.3,1713.45,20900.0
70,1716.91,1993-01-14 00:00:00,1720.13,1715.71,1718.33,9100.0
71,1734.65,1993-01-15 00:00:00,1747.51,1723.93,1723.93,22100.0
72,1765.55,1993-01-18 00:00:00,1772.84,1755.67,1758.44,18000.0
73,1768.92,1993-01-19 00:00:00,1784.82,1767.11,1783.02,23000.0
74,1801.78,1993-02-01 00:00:00,1815.18,1790.97,1801.21,37400.0
75,1872.22,1993-02-02 00:00:00,1890.65,1832.83,1834.03,52000.0
76,1908.48,1993-02-03 00:00:00,1919.8,1880.05,1890.65,34700.0
77,2040.09,1993-02-04 00:00:00,2045.75,1935.22,1937.36,27000.0
78,2364.93,1993-02-05 00:00:00,2364.93,2108.51,2117.01,20400.0
79,2665.67,1993-02-08 00:00:00,2679.76,2472.98,2513.7,66700.0
80,2611.7,1993-02-09 00:00:00,2677.72,2602.79,2675.31,35700.0
81,2544.54,1993-02-10 00:00:00,2612.84,2535.63,2605.5,10800.0
82,2520.39,1993-02-11 00:00:00,2539.3,2514.48,2530.99,8600.0
83,2490.87,1993-02-12 00:00:00,2499.31,2487.02,2495.45,5800.0
84,2447.51,1993-02-15 00:00:00,2449.43,2443.89,2445.82,4300.0
85,2415.82,1993-02-16 00:00:00,2427.99,2415.82,2427.99,9500.0
86,2353.81,1993-02-17 00:00:00,2387.06,2353.81,2387.06,4500.0
87,2322.94,1993-02-18 00:00:00,2330.89,2315.11,2324.99,5400.0
88,2314.09,1993-02-19 00:00:00,2320.05,2271.08,2279.82,31200.0
89,2339.18,1993-02-22 00:00:00,2344.6,2297.1,2328.61,27200.0
90,2359.17,1993-02-23 00:00:00,2373.78,2347.07,2360.17,17200.0
91,2353.39,1993-02-24 00:00:00,2356.76,2346.95,2355.68,13500.0
92,2302.77,1993-02-25 00:00:00,2339.87,2300.36,2337.7,14700.0
93,2299.75,1993-02-26 00:00:00,2300.72,2297.59,2298.55,7800.0
94,2281.74,1993-03-01 00:00:00,2296.08,2281.74,2296.08,9200.0
95,2275.48,1993-03-02 00:00:00,2278.79,2259.58,2273.37,8000.0
96,2274.4,1993-03-03 00:00:00,2275.48,2268.73,2271.99,3600.0
97,2274.58,1993-03-04 00:00:00,2278.19,2265.48,2267.41,16800.0
98,2259.58,1993-03-05 00:00:00,2261.51,2224.46,2226.39,4300.0
99,2240.85,1993-03-08 00:00:00,2244.7,2230.12,2233.98,9800.0
100,2228.68,1993-03-09 00:00:00,2239.52,2223.26,2236.03,9100.0
101,2207.0,1993-03-10 00:00:00,2214.22,2203.38,2214.22,3900.0
102,2148.99,1993-03-11 00:00:00,2167.3,2147.79,2166.1,10300.0
103,2165.55,1993-03-12 00:00:00,2174.05,2135.44,2143.93,1100.0
104,2165.55,1993-03-15 00:00:00,2165.55,2165.55,2165.55,2200.0
105,2142.91,1993-03-16 00:00:00,2165.55,2127.01,2146.82,13600.0
106,2079.54,1993-03-17 00:00:00,2088.82,2079.54,2088.82,4700.0
107,2056.86,1993-03-18 00:00:00,2064.09,2055.45,2062.68,7000.0
108,2037.11,1993-03-19 00:00:00,2039.73,2035.69,2039.73,5300.0
109,2037.56,1993-03-22 00:00:00,2037.56,2037.56,2037.56,1500.0
110,2037.56,1993-03-23 00:00:00,2037.56,2037.56,2037.56,1100.0
111,1975.78,1993-03-24 00:00:00,1975.78,1975.78,1975.78,600.0
112,1988.51,1993-03-25 00:00:00,1988.51,1988.51,1988.51,500.0
113,1982.92,1993-03-26 00:00:00,1988.51,1982.92,1988.51,4000.0
114,1989.07,1993-03-29 00:00:00,1997.78,1987.91,1996.62,6000.0
115,1989.07,1993-03-30 00:00:00,1989.07,1987.91,1987.91,1900.0
116,1970.86,1993-03-31 00:00:00,1970.86,1969.31,1969.31,8900.0
117,1979.58,1993-04-01 00:00:00,1980.74,1979.58,1980.74,5600.0
118,1874.23,1993-04-02 00:00:00,1895.14,1872.68,1895.14,5500.0
119,1892.58,1993-04-06 00:00:00,1892.58,1891.41,1891.41,3300.0
120,1891.32,1993-04-07 00:00:00,1891.32,1888.78,1888.78,5000.0
121,1894.24,1993-04-08 00:00:00,1894.24,1893.26,1894.24,8300.0
122,1897.2,1993-04-13 00:00:00,1902.08,1893.2,1898.07,7000.0
123,1884.71,1993-04-14 00:00:00,1885.88,1884.71,1885.88,9000.0
124,1882.22,1993-04-15 00:00:00,1886.22,1881.24,1882.41,8800.0
125,1879.73,1993-04-16 00:00:00,1879.73,1878.17,1878.17,4400.0
126,1916.02,1993-04-19 00:00:00,1917.21,1908.38,1912.45,9900.0
127,1917.6,1993-04-20 00:00:00,1917.6,1916.02,1917.6,1000.0
128,1913.34,1993-04-21 00:00:00,1917.31,1905.71,1908.09,7600.0
129,1757.76,1993-04-22 00:00:00,1773.82,1733.77,1770.65,8700.0
130,1762.12,1993-04-23 00:00:00,1762.12,1757.76,1758.95,4400.0
131,1744.43,1993-04-26 00:00:00,1757.73,1738.68,1746.22,9300.0
132,1742.95,1993-04-27 00:00:00,1745.82,1742.95,1742.95,12800.0
133,1752.97,1993-04-28 00:00:00,1754.16,1741.26,1745.33,26000.0
134,1744.24,1993-04-29 00:00:00,1752.57,1724.89,1741.95,26600.0
135,1742.35,1993-04-30 00:00:00,1746.91,1739.47,1744.04,14300.0
136,1769.37,1993-05-03 00:00:00,1769.37,1769.37,1769.37,1700.0
137,1759.75,1993-05-04 00:00:00,1765.62,1752.86,1760.76,12000.0
138,1757.82,1993-05-05 00:00:00,1760.76,1757.82,1760.76,96000.0
139,1654.58,1993-05-06 00:00:00,1750.53,1650.93,1750.53,59800.0
140,1661.33,1993-05-07 00:00:00,1677.2,1657.68,1677.2,32900.0
141,1686.62,1993-05-10 00:00:00,1690.31,1674.9,1682.28,25200.0
142,1694.65,1993-05-11 00:00:00,1698.34,1686.81,1689.48,62100.0
143,1684.22,1993-05-12 00:00:00,1691.61,1677.85,1677.85,59200.0
144,1706.83,1993-05-13 00:00:00,1710.99,1683.85,1687.54,34200.0
145,1708.22,1993-05-14 00:00:00,1722.62,1702.68,1704.16,37700.0
146,1742.49,1993-05-17 00:00:00,1743.98,1724.16,1726.95,52100.0
147,1761.38,1993-05-18 00:00:00,1772.92,1754.96,1756.08,54200.0
148,1749.0,1993-05-19 00:00:00,1754.03,1742.58,1747.61,20300.0
149,1749.0,1993-05-20 00:00:00,1750.12,1742.58,1747.42,21500.0
150,1692.24,1993-05-21 00:00:00,1706.39,1686.85,1706.39,31700.0
151,1355.17,1993-05-24 00:00:00,1360.92,1353.08,1358.83,14300.0
152,1360.62,1993-05-25 00:00:00,1363.49,1354.36,1357.24,4400.0
153,1355.56,1993-05-26 00:00:00,1357.28,1355.56,1357.28,14000.0
154,1352.18,1993-05-27 00:00:00,1352.18,1352.18,1352.18,24700.0
155,1340.81,1993-05-28 00:00:00,1340.81,1337.0,1338.72,57800.0
156,1332.43,1993-05-31 00:00:00,1342.5,1330.19,1342.5,8000.0
157,1330.17,1993-06-01 00:00:00,1334.65,1327.93,1327.93,15300.0
158,1301.64,1993-06-02 00:00:00,1316.92,1301.64,1315.57,4900.0
159,1289.78,1993-06-03 00:00:00,1294.82,1201.66,1294.82,4000.0
160,1248.97,1993-06-04 00:00:00,1253.59,1248.97,1253.59,21000.0
161,1416.21,1993-06-07 00:00:00,1423.39,1416.21,1421.6,46000.0
162,1404.26,1993-06-08 00:00:00,1405.92,1398.54,1400.2,48000.0
163,1390.54,1993-06-09 00:00:00,1405.98,1386.88,1404.61,78300.0
164,1363.81,1993-06-10 00:00:00,1387.82,1363.81,1384.96,18400.0
165,1281.65,1993-06-11 00:00:00,1304.8,1224.15,1262.69,45800.0
166,1279.11,1993-06-15 00:00:00,1298.95,1267.83,1294.28,21900.0
167,1273.83,1993-06-16 00:00:00,1277.28,1270.61,1277.28,12500.0
168,1278.5,1993-06-17 00:00:00,1282.89,1272.78,1280.39,15400.0
169,1263.28,1993-06-18 00:00:00,1267.14,1255.05,1263.86,38400.0
170,1289.14,1993-06-21 00:00:00,1303.58,1286.28,1303.58,186200.0
171,1286.52,1993-06-22 00:00:00,1296.4,1283.74,1292.03,28100.0
172,1285.62,1993-06-23 00:00:00,1342.31,1283.22,1339.91,33000.0
173,1274.8,1993-06-25 00:00:00,1290.91,1265.25,1274.75,54800.0
174,1279.55,1993-06-28 00:00:00,1280.36,1274.48,1275.29,23800.0
175,1263.22,1993-06-29 00:00:00,1289.17,1252.39,1276.99,51000.0
176,1276.83,1993-06-30 00:00:00,1295.44,1265.19,1282.11,21100.0
177,1294.58,1993-07-01 00:00:00,1350.88,1279.42,1306.85,30100.0
178,1250.74,1993-07-02 00:00:00,1267.48,1233.64,1256.84,60000.0
179,1211.19,1993-07-05 00:00:00,1250.73,1208.77,1248.41,31400.0
180,1215.08,1993-07-06 00:00:00,1218.82,1213.94,1217.61,17500.0
181,1195.57,1993-07-07 00:00:00,1201.31,1194.23,1199.97,16700.0
182,1179.55,1993-07-08 00:00:00,1198.77,1179.55,1198.16,17900.0
183,1123.87,1993-07-09 00:00:00,1149.4,1122.0,1148.64,26000.0
184,937.92,1993-07-12 00:00:00,952.13,936.86,951.07,8300.0
185,927.71,1993-07-13 00:00:00,936.76,924.54,934.64,30900.0
186,928.48,1993-07-14 00:00:00,930.09,923.81,927.02,12900.0
187,917.6,1993-07-15 00:00:00,931.7,915.69,928.85,19100.0
188,922.04,1993-07-16 00:00:00,927.94,909.62,916.23,12200.0
189,912.08,1993-07-19 00:00:00,915.9,912.08,914.96,6800.0
190,902.55,1993-07-20 00:00:00,904.13,902.55,904.13,14000.0
191,899.3,1993-07-21 00:00:00,899.3,898.26,899.3,4000.0
192,893.56,1993-07-22 00:00:00,896.56,893.56,896.56,0.0
193,890.79,1993-07-23 00:00:00,896.0,888.47,895.3,0.0
194,873.17,1993-07-26 00:00:00,874.08,867.89,870.79,11700.0
195,862.75,1993-07-27 00:00:00,866.99,859.46,866.17,13900.0
196,857.58,1993-07-28 00:00:00,859.44,855.64,858.53,5600.0
197,849.24,1993-07-29 00:00:00,856.01,849.24,856.01,0.0
198,842.22,1993-07-30 00:00:00,843.01,839.62,841.19,14400.0
199,848.99,1993-08-02 00:00:00,852.9,848.99,851.07,0.0
200,817.3,1993-08-03 00:00:00,820.21,816.09,819.0,0.0
201,810.23,1993-08-04 00:00:00,812.97,810.23,812.18,0.0
202,805.7,1993-08-05 00:00:00,810.45,805.7,810.45,0.0
203,799.67,1993-08-06 00:00:00,803.21,797.84,802.17,0.0
204,810.06,1993-08-09 00:00:00,810.06,805.8,807.37,0.0
205,807.33,1993-08-10 00:00:00,809.86,803.42,808.52,0.0
206,811.78,1993-08-11 00:00:00,812.79,798.39,799.19,52200.0
207,831.87,1993-08-12 00:00:00,833.08,815.72,816.57,0.0
208,889.53,1993-08-13 00:00:00,893.3,866.59,868.51,0.0
209,929.69,1993-08-16 00:00:00,931.88,898.79,900.38,160000.0
210,969.32,1993-08-17 00:00:00,981.78,958.28,963.34,219800.0
211,976.38,1993-08-18 00:00:00,989.33,968.7,976.97,119100.0
212,961.06,1993-08-19 00:00:00,972.87,957.07,972.87,72800.0
213,941.28,1993-08-20 00:00:00,954.97,940.48,953.4,723100.0
214,944.4,1993-08-23 00:00:00,949.46,934.82,939.38,0.0
215,950.79,1993-08-24 00:00:00,953.98,945.55,951.64,177300.0
216,948.29,1993-08-25 00:00:00,958.06,942.77,953.36,81800.0
217,959.09,1993-08-26 00:00:00,964.19,956.1,961.4,49600.0
218,990.39,1993-08-27 00:00:00,997.62,962.23,964.36,148700.0
219,1014.02,1993-08-31 00:00:00,1022.98,995.52,1000.3,103600.0
220,1016.79,1993-09-01 00:00:00,1025.66,1011.92,1018.84,151500.0
221,1002.88,1993-09-02 00:00:00,1019.74,1002.31,1019.08,130800.0
222,998.5,1993-09-03 00:00:00,1004.39,991.03,999.85,91100.0
223,1005.43,1993-09-06 00:00:00,1019.76,994.68,1008.76,119400.0
224,1014.47,1993-09-07 00:00:00,1017.83,999.24,1003.8,141600.0
225,1046.15,1993-09-08 00:00:00,1050.04,1029.46,1031.91,185300.0
226,1061.45,1993-09-09 00:00:00,1065.72,1048.54,1053.1,119000.0
227,1065.28,1993-09-10 00:00:00,1070.56,1058.62,1062.77,92700.0
228,1057.04,1993-09-13 00:00:00,1061.78,1052.16,1055.9,74000.0
229,1060.23,1993-09-14 00:00:00,1066.82,1049.35,1053.63,103700.0
230,1060.93,1993-09-15 00:00:00,1064.86,1055.59,1059.36,104200.0
231,1061.34,1993-09-16 00:00:00,1064.95,1057.58,1060.52,88900.0
232,1056.64,1993-09-20 00:00:00,1058.42,1052.49,1055.22,54800.0
233,1057.16,1993-09-21 00:00:00,1059.45,1053.96,1057.07,67000.0
234,1056.49,1993-09-22 00:00:00,1057.78,1054.2,1055.48,87100.0
235,1064.24,1993-09-23 00:00:00,1066.24,1055.84,1059.77,96500.0
236,1058.5,1993-09-24 00:00:00,1061.07,1055.53,1058.1,61400.0
237,1075.46,1993-09-27 00:00:00,1075.46,1066.82,1066.82,120300.0
238,1077.83,1993-09-28 00:00:00,1079.01,1071.71,1072.01,115000.0
239,1087.89,1993-09-29 00:00:00,1087.89,1078.17,1078.97,90800.0
240,1103.27,1993-09-30 00:00:00,1105.02,1091.68,1092.08,102700.0
241,1131.61,1993-10-04 00:00:00,1134.14,1107.66,1110.59,88300.0
242,1134.5,1993-10-05 00:00:00,1143.68,1130.1,1137.64,118300.0
243,1145.37,1993-10-06 00:00:00,1150.59,1127.86,1133.84,0.0
244,1135.97,1993-10-07 00:00:00,1144.25,1134.42,1139.84,32100.0
245,1136.73,1993-10-08 00:00:00,1138.68,1130.41,1133.24,55900.0
246,1139.09,1993-10-11 00:00:00,1140.72,1134.51,1136.3,55900.0
247,1142.9,1993-10-12 00:00:00,1143.78,1136.59,1139.01,59200.0
248,1146.64,1993-10-13 00:00:00,1150.41,1141.81,1143.49,106600.0
249,1152.35,1993-10-14 00:00:00,1159.56,1149.61,1152.36,73400.0
250,1153.61,1993-10-15 00:00:00,1161.81,1147.48,1154.53,55100.0
251,1151.88,1993-10-18 00:00:00,1159.23,1149.08,1155.67,106000.0
252,1150.99,1993-10-19 00:00:00,1158.96,1148.99,1157.48,49000.0
